Year,Month,filename,url
2023,Feb,yesterday_20230222.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Feb/yesterday_20230222.CSV
2023,Feb,yesterday_20230223.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Feb/yesterday_20230223.CSV
2023,Feb,yesterday_20230224.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Feb/yesterday_20230224.CSV
2023,Feb,yesterday_20230225.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Feb/yesterday_20230225.CSV
2023,Feb,yesterday_20230226.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Feb/yesterday_20230226.CSV
2023,Feb,yesterday_20230227.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Feb/yesterday_20230227.CSV
2023,Feb,yesterday_20230228.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Feb/yesterday_20230228.CSV
2023,Mar,yesterday_20230301.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Feb/yesterday_20230301.CSV
2023,Mar,yesterday_20230302.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Mar/yesterday_20230302.CSV
2023,Mar,yesterday_20230303.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Mar/yesterday_20230303.CSV
2023,Mar,yesterday_20230304.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Mar/yesterday_20230304.CSV
2023,Mar,yesterday_20230305.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Mar/yesterday_20230305.CSV
2023,Mar,yesterday_20230306.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Mar/yesterday_20230306.CSV
2023,Mar,yesterday_20230307.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Mar/yesterday_20230307.CSV
2023,Mar,yesterday_20230308.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Mar/yesterday_20230308.CSV
2023,Mar,yesterday_20230309.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Mar/yesterday_20230309.CSV
2023,Mar,yesterday_20230310.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Mar/yesterday_20230310.CSV
2023,Mar,yesterday_20230311.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Mar/yesterday_20230311.CSV
2023,Mar,yesterday_20230312.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Mar/yesterday_20230312.CSV
2023,Mar,yesterday_20230313.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Mar/yesterday_20230313.CSV
2023,Mar,yesterday_20230314.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Mar/yesterday_20230314.CSV
2023,Mar,yesterday_20230315.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Mar/yesterday_20230315.CSV
2023,Mar,yesterday_20230316.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Mar/yesterday_20230316.CSV
2023,Mar,yesterday_20230317.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Mar/yesterday_20230317.CSV
2023,Mar,yesterday_20230318.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Mar/yesterday_20230318.CSV
2023,Mar,yesterday_20230319.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Mar/yesterday_20230319.CSV
2023,Mar,yesterday_20230320.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Mar/yesterday_20230320.CSV
2023,Mar,yesterday_20230321.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Mar/yesterday_20230321.CSV
2023,Mar,yesterday_20230322.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Mar/yesterday_20230322.CSV
2023,Mar,yesterday_20230323.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Mar/yesterday_20230323.CSV
2023,Mar,yesterday_20230324.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Mar/yesterday_20230324.CSV
2023,Mar,yesterday_20230325.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Mar/yesterday_20230325.CSV
2023,Mar,yesterday_20230326.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Mar/yesterday_20230326.CSV
2023,Mar,yesterday_20230327.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Mar/yesterday_20230327.CSV
2023,Mar,yesterday_20230328.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Mar/yesterday_20230328.CSV
2023,Mar,yesterday_20230329.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Mar/yesterday_20230329.CSV
2023,Mar,yesterday_20230330.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Mar/yesterday_20230330.CSV
2023,Mar,yesterday_20230331.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Mar/yesterday_20230331.CSV
2023,Apr,yesterday_20230401.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Mar/yesterday_20230401.CSV
2023,Apr,yesterday_20230402.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Apr/yesterday_20230402.CSV
2023,Apr,yesterday_20230403.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Apr/yesterday_20230403.CSV
2023,Apr,yesterday_20230404.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Apr/yesterday_20230404.CSV
2023,Apr,yesterday_20230405.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Apr/yesterday_20230405.CSV
2023,Apr,yesterday_20230406.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Apr/yesterday_20230406.CSV
2023,Apr,yesterday_20230407.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Apr/yesterday_20230407.CSV
2023,Apr,yesterday_20230408.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Apr/yesterday_20230408.CSV
2023,Apr,yesterday_20230409.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Apr/yesterday_20230409.CSV
2023,Apr,yesterday_20230410.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Apr/yesterday_20230410.CSV
2023,Apr,yesterday_20230411.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Apr/yesterday_20230411.CSV
2023,Apr,yesterday_20230412.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Apr/yesterday_20230412.CSV
2023,Apr,yesterday_20230413.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Apr/yesterday_20230413.CSV
2023,Apr,yesterday_20230414.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Apr/yesterday_20230414.CSV
2023,Apr,yesterday_20230415.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Apr/yesterday_20230415.CSV
2023,Apr,yesterday_20230416.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Apr/yesterday_20230416.CSV
2023,Apr,yesterday_20230417.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Apr/yesterday_20230417.CSV
2023,Apr,yesterday_20230418.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Apr/yesterday_20230418.CSV
2023,Apr,yesterday_20230419.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Apr/yesterday_20230419.CSV
2023,Apr,yesterday_20230420.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Apr/yesterday_20230420.CSV
2023,Apr,yesterday_20230421.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Apr/yesterday_20230421.CSV
2023,Apr,yesterday_20230422.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Apr/yesterday_20230422.CSV
2023,Apr,yesterday_20230423.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Apr/yesterday_20230423.CSV
2023,Apr,yesterday_20230424.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Apr/yesterday_20230424.CSV
2023,Apr,yesterday_20230425.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Apr/yesterday_20230425.CSV
2023,Apr,yesterday_20230426.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Apr/yesterday_20230426.CSV
2023,Apr,yesterday_20230427.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Apr/yesterday_20230427.CSV
2023,Apr,yesterday_20230428.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Apr/yesterday_20230428.CSV
2023,Apr,yesterday_20230429.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Apr/yesterday_20230429.CSV
2023,Apr,yesterday_20230430.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Apr/yesterday_20230430.CSV
2023,May,yesterday_20230501.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Apr/yesterday_20230501.CSV
2023,May,yesterday_20230502.CSV,http://jtimmer.digitalspacemail17.net/data/2023/May/yesterday_20230502.CSV
2023,May,yesterday_20230503.CSV,http://jtimmer.digitalspacemail17.net/data/2023/May/yesterday_20230503.CSV
2023,May,yesterday_20230504.CSV,http://jtimmer.digitalspacemail17.net/data/2023/May/yesterday_20230504.CSV
2023,May,yesterday_20230505.CSV,http://jtimmer.digitalspacemail17.net/data/2023/May/yesterday_20230505.CSV
2023,May,yesterday_20230506.CSV,http://jtimmer.digitalspacemail17.net/data/2023/May/yesterday_20230506.CSV
